Filename,Requests,Total Iime (Sec),Total Weight (MB)
res_219.har,71,4.739076000000663,6.27456
res_271.har,70,4.357717999999804,6.220932
res_435.har,72,4.261326999999335,7.017096
res_46.har,78,4.5829700000002775,6.630321
res_218.har,71,4.420220999999743,6.282209
res_237.har,71,4.25531199999975,6.270801
res_166.har,71,4.7445489999993296,6.282833
res_58.har,78,4.534265000000182,6.627161
res_478.har,70,4.344670000000704,6.270926
res_453.har,70,4.4662039999996415,6.254819
res_428.har,71,1.485220999999663,6.266336
res_88.har,70,4.437748999999891,6.267276
res_357.har,71,4.34159299999971,6.266704
res_444.har,71,4.5528950000003165,6.269169
res_147.har,70,4.483725999999864,6.268743
res_71.har,70,4.380660000000265,6.273284
res_54.har,80,4.7059660000002985,6.647311
res_192.har,72,4.660714999999975,6.357253
res_381.har,71,4.336868000000104,6.261856
res_225.har,70,4.745753000000398,6.288187
res_499.har,71,4.277491000000256,6.27352
res_269.har,70,4.323627999999655,6.298865
res_3.har,71,3.6458650000000032,6.281087
res_99.har,70,4.109939999999609,6.239427
res_75.har,78,4.7696339999997726,6.615838
res_4.har,70,3.8422100000000357,6.274496
res_267.har,77,4.527532999999858,6.635934
res_23.har,71,4.388643999999709,6.285728
res_265.har,70,4.300486999999776,6.239633
res_462.har,71,4.686821999999818,6.269986
res_55.har,71,4.672550999999672,6.276387
res_250.har,70,4.710537000000106,6.261884
res_365.har,72,4.336450999999928,6.901173
Average:,=AVERAGE(B2:B501),=AVERAGE(C2:C501),=AVERAGE(D2:D501)
